date,crvusd_collateral,crvusd_debt,crvusd_loans,crvusd_rate,pegkeeper_debt,pegkeeper_pool_liquidity,crvusd_total_supply,aave_usdc_rate,aave_usdt_rate,aave_avg_rate,binance_eth_rate,binance_btc_rate,binance_avg_rate,scrvusd_apy,scrvusd_crvusd_supply,scrvusd_supply,scrvusd_virtual_price,resupply_crvusd
2025-03-08,111241458.150069,58685089.8452638,647,0.00442076752383485,20870227.9026621,48680448.4109361,79555317.7479259,0.0561514901783076,0.0532621397080727,0.0547068149431902,0.050078,0.0252069,0.03764245,4.19435209485066,17111152.9857395,16426810.1590706,1.04166011660462,
2025-03-09,111752283.906897,60370694.2655949,651,0.00876541648735039,15131348.53111,42970821.5879485,75502042.7967049,0.0554001449348055,0.0544401568447527,0.0549201508897791,0.0383031,0.03810235,0.038202725,4.20079859290371,17070603.5216832,16387882.4287967,1.04166011660462,
2025-03-10,105218521.566417,59866367.3986691,648,0.00976368293864328,14626109.7039811,42351366.4869737,74492477.1026502,0.0531839011907263,0.0528080489890037,0.052995975089865,0.00642035,0.03406545,0.0202429,3.19967604973198,17052990.1677335,16370965.6320804,1.04166061739917,
2025-03-11,107077396.031079,61174533.7001861,644,0.0162267493112131,14614424.6816211,41233663.9712439,75788958.3818072,0.0502885769396311,0.0475334947857032,0.0489110358626672,0.02073565,0.06099515,0.0408654,0.516508581115118,16690461.2046897,16022762.7227582,1.04167186979453,
2025-03-12,108348164.519615,61070203.6569556,635,0.0209830359592377,10693400.1240939,36318972.7733229,71763603.7810496,0.0462458648661673,0.0497129748184274,0.0479794198422973,-0.00231775,0.0379746,0.017828425,0.521435206818441,16531784.840678,15870183.8470436,1.04168830052701,
2025-03-13,108384147.773535,61304990.2712661,630,0.0215343110749401,10168359.6675846,35807642.5628347,71473349.9388507,0.0488203628941211,0.0459418657936227,0.0473811143438719,0.02607195,0.02076485,0.0234184,0.853245763439852,17027440.4200333,16345736.5503982,1.04170530141198,
2025-03-14,110370271.02175,61461871.7898173,632,0.0236442669798097,10152856.1246309,35180735.9429624,71614727.9144482,0.050642765937885,0.044233102502908,0.0474379342203965,0.0582613,0.0404201,0.0493407,1.11963557725026,17121939.1466508,16436088.8567158,1.0417283148025,
2025-03-15,113115844.804157,62019145.6314264,635,0.0274315021032952,8327105.06566146,33362894.7895039,70346250.6970879,0.0476740533359958,0.0473863429315658,0.0475301981337808,0.03510935,-0.03191925,0.00159505,1.09330925253477,17535720.2980188,16832792.0264844,1.04175945799297,
2025-03-16,111314201.829379,61745062.1394748,632,0.0307012140480786,7829974.85523099,32972661.9725299,69575036.9947058,0.0440099961888932,0.0454036249974191,0.0447068105931562,-0.03053225,0.0215861,-0.004473075,1.08197592456008,17718479.4878907,17007676.7820979,1.04179305115564,
2025-03-17,111111132.751969,61208224.8327506,635,0.0317065538524127,7785217.26402784,33062614.0723234,68993442.0967784,0.0463963603115264,0.0447297435834502,0.0455630519474883,0.04169395,0.0379527,0.039823325,1.43588389663667,17813056.4839796,17097930.1614896,1.0418253154467,
2025-03-18,110515818.593069,61105921.1264243,637,0.0312351802124192,7796523.67382638,33034651.1748063,68902444.8002507,0.0489295755814555,0.0459242095078893,0.0474268925446724,0.03972295,0.02290375,0.03131335,1.94592149983636,18234905.1761092,17501922.7071424,1.04188011118731,
2025-03-19,113645719.373225,61133767.1060824,639,0.0267468709351412,8143948.52701123,33463369.0278495,69277715.6330937,0.0433716873485249,0.0497192288268182,0.0465454580876715,0.07900425,0.0408216,0.059912925,1.92443229822222,18445070.2919835,17702741.3379339,1.04193299443736,0
2025-03-20,116851175.347319,62083577.1104095,648,0.0132626029985475,10166645.8832505,35290821.4791152,72250222.99366,0.0396143011045742,0.0452238370945433,0.0424190690995588,-0.0036792,0.024893,0.0106069,1.85730614082133,19110250.2980146,18340013.030306,1.0419976401563,7645.35917970935
2025-03-21,134887029.462918,73719780.9328664,669,0.000715368208808348,31131789.7466361,54984732.1195957,104851570.679503,0.0455887051793509,0.0428155390873104,0.0442021221333307,0.05327905,0.03451805,0.04389855,1.76553070317966,20109847.082564,19298669.3459944,1.04203283252469,13483769934.6294
2025-03-22,146398484.443817,80592248.1135658,686,0.00423606336975986,25472559.7259741,50667701.8067318,106064807.83954,0.0472338019889932,0.0403797994560902,0.0438068007225417,-0.0052268,0.0224767,0.00862495,1.72718056215833,20548694.6863898,19718807.9286255,1.0420860510822,22829005619.6589
2025-03-23,150673272.658544,82603321.2776494,695,0.00708179441139215,24063943.3687285,49530936.5142461,106667264.646378,0.0478954024815592,0.038721632660195,0.0433085175708771,0.0265355,0.02166275,0.024099125,1.79896109808545,19761902.0068418,18962856.9353217,1.04213737804622,25430929083.522
2025-03-24,160531073.985952,85560761.9455419,703,0.0166633964197714,18482936.8384518,44258595.1754426,104043698.783994,0.0429334304688395,0.0378219004102007,0.0403776654395201,0.04100775,0.01507085,0.0280393,1.75754192646342,18185844.0596802,17450276.2495294,1.0421522157949,26475580536.984
2025-03-25,163602005.394058,87223647.2332122,705,0.041829063792077,10783055.9811359,36252834.4455509,98006703.2143481,0.0450063629627174,0.037372407126381,0.0411893850445492,0.02816705,-0.01048645,0.0088403,1.48163892003156,18109342.4880443,17376329.7738142,1.04218455357211,27275093465.8059
2025-03-26,161294863.056253,86703372.6163104,701,0.0537870272791965,5614660.61386096,31303880.5706963,92318033.2301713,0.0464429826906616,0.0394875347958671,0.0429652587432643,0.00662475,-0.0161111,-0.004743175,1.4792913803715,18137874.3468696,17402982.3280221,1.04222793570641,27748891139.1106
2025-03-27,158585852.859313,86408741.9342088,693,0.0443155189966712,6207581.15176854,31903886.4735288,92616323.0859774,0.0463763263066207,0.0402890411271717,0.0433326837168962,0.05509675,0.0178412,0.036468975,2.32239788483178,18132131.4792042,17396680.5129102,1.04227536200071,28279548339.5467
2025-03-28,153751660.196273,85659481.2788181,693,0.0172096700212116,14273744.2027706,40608364.1263508,99933225.4815887,0.0478107434891061,0.037852229522966,0.0428314865060361,0.00929289999999999,0.03374425,0.021518575,2.86616956253952,18497148.352816,17745712.3994685,1.04234464846675,31576547864.6009
2025-03-29,149710193.055232,86060533.5715255,696,0.0111163824036353,18537935.3410576,45780336.686925,104598468.912583,0.0493371357281384,0.0367699453757847,0.0430535405519616,0.03037895,0.0587869,0.044582925,2.80319580538498,18918157.3224835,18148030.7887877,1.04243581811486,34325949498.0595
2025-03-30,147658794.239792,86044191.9048,696,0.00874380680299979,22211593.7881985,49464827.7964087,108255785.692999,0.0417974331428573,0.0393815077369093,0.0405894704398833,-0.006862,0.01954575,0.006341875,2.71426760301323,19534614.7516956,18738085.1191711,1.04250859292498,34968689141.9078
2025-03-31,149552574.042308,86676835.2884848,701,0.00607210894945056,25089793.8035136,52256308.4273695,111766629.091998,0.0412179318620601,0.0445480224325839,0.042882977147322,0.0158629,0.0383542,0.02710855,2.53755401925571,19936632.0790426,19122285.9307564,1.04258623426274,35782723645.6436
2025-04-01,156550018.165109,88427640.6775472,704,0.00495629315720405,24790466.3714464,51295361.9562292,113218107.048994,0.0402119649901269,0.040384766944566,0.0402983659673464,0.0202137,0.03804395,0.029128825,2.31612345360644,20503759.0688826,19664985.9921005,1.0426531235323,36033656563.0787
2025-04-02,163311145.610181,89057563.0418936,710,0.00278082676445059,31446834.9295607,59741874.1037739,120504397.971454,0.041818892214928,0.0426029434366926,0.0422109178258103,0.02880945,0.00604805,0.01742875,2.30212693947361,20630609.1995214,19785323.3593318,1.04272287214305,37171508240.8883
2025-04-03,159855037.752516,90369798.1774708,715,0.00125890908700334,34093814.8020847,62961592.2731194,124463612.979555,0.0418817221127363,0.0402865310940961,0.0410841266034162,0.0187464,0.06344795,0.041097175,2.2486639072637,21127649.0235945,20260854.2294023,1.04278174969219,38261896949.2885
2025-04-04,185968614.335112,109110879.573079,702,0.0292805084422853,44481718.7413353,73995673.9984542,153592598.314414,0.0409804179734349,0.04106190933095,0.0410211636521924,0.0306089,0.06225805,0.046433475,2.17447556887357,21844875.080839,20947313.4645512,1.04284853128334,45898020139.017
2025-04-05,189597243.963946,111229738.112669,701,0.0562476413476438,10212590.5155563,41767731.0056954,121442328.628225,0.0384139515208769,0.0384762737384248,0.0384451126296508,0.0267837,0.05987095,0.043327325,2.1893342477945,21715270.6961877,20822247.0639592,1.04288795678418,51674238212.0169
2025-04-06,186265988.45684,111206684.133335,695,0.0709105251040901,6279459.6140219,38521117.6925607,117486143.747357,0.0394080892188399,0.0382233200171232,0.0388157046179815,0.01980855,0.01818065,0.0189946,2.24859876363279,21120762.285977,20252161.5022733,1.04288928782274,55456475340.9259
2025-04-07,163449951.387675,103941774.120469,674,0.0298171318169645,7837113.11593534,39877338.2647929,111778887.236405,0.0404758677299417,0.0367276514587762,0.0386017595943589,-0.02993,0.06132365,0.015696825,2.68373688999072,20675178.2792367,19824794.0303069,1.0428949853214,55222660826.002
2025-04-08,164868705.922288,99361749.3517466,667,0.0125468752413747,19896158.8110054,51194183.7253473,119257908.162752,0.0398881663055702,0.0327166167807505,0.0363023915431603,-0.0025988,0.03935795,0.018379575,3.39787057672814,21757181.1973512,20860665.9678457,1.04297634748993,54965255767.518
2025-04-09,172221430.326828,105624478.979782,669,0.0347338072706687,11589417.369173,43276061.34289,117213896.348955,0.0405977211395343,0.034246248725975,0.0374219849327546,-0.0358649,0.05172415,0.007929625,3.30542196608596,22366282.6064482,21442636.4616194,1.04307521355791,58358444809.2937
2025-04-10,180939517.258391,106634187.706009,661,0.0376102143037929,11589417.369173,43332829.3670232,118223605.075182,0.041525423507465,0.0322628321642273,0.0368941278358462,0.0473186,0.0532681,0.05029335,3.39027365196281,23208459.2497056,22248100.5170568,1.04316587530304,61191933118.6641
2025-04-11,181351719.630263,106776645.358797,664,0.0475142454927718,14340084.5973794,46828265.0613686,121116729.956176,0.0457545791764515,0.0319430194694735,0.0388487993229625,-0.0264114,0.00387265,-0.011269375,3.51063172676282,24924435.9688859,23890814.4049937,1.04326439217895,66883366594.8845
2025-04-12,180172757.09426,103253821.213719,661,0.0304995799571503,20335380.982982,55740120.6100507,123589202.196701,0.0433565611260363,0.0358298536810196,0.039593207403528,0.0157899,0.0535893,0.0346896,3.52997742731744,24743668.3900487,23715283.7451251,1.04336379256415,73105675489.7317
2025-04-13,177828325.145311,101922132.825968,664,0.0143261719626812,42174603.5228083,77362761.9679301,144096736.348776,0.0452585586627289,0.0337298409969164,0.0394941998298226,0.0663497,0.08441355,0.075381625,3.3404343743091,26175805.9403151,25085526.0616213,1.04346250806204,76108813367.7626
2025-04-14,178529103.071737,102239848.950766,670,0.0122498167938196,44942099.8841234,80130569.8997909,147181948.834889,0.0433734382708467,0.031479515452905,0.0374264768618758,0.06819295,0.0644882,0.066340575,3.08137747819563,27008381.42776,25881291.2949095,1.0435484505007,78554387788.1585
2025-04-15,179458904.965306,102788480.24724,672,0.0120059610812974,45268131.637525,79817239.4521977,148056611.884765,0.0428683921801043,0.0328643292730603,0.0378663607265823,0.01718055,0.0234184,0.020299475,2.45885740024461,27794263.2280768,26632204.1951027,1.04363360330452,79672156224.1114
2025-04-16,177198103.073824,103522159.911182,678,0.0122335350320949,46113642.1818084,83146333.4533781,149635802.09299,0.0396577509293755,0.0350334528584119,0.0373456018938937,-0.004307,0.04132895,0.018510975,2.42470324508955,28187104.6847605,27006973.0188921,1.04369729495574,80763906059.6833
2025-04-17,178377662.320621,103867421.279446,678,0.0124063795706388,45829302.0055815,84969278.4320686,149696723.285027,0.0405826974560366,0.0333320194086671,0.0369573584323519,0.0287328,0.03835055,0.033541675,2.3636005852473,28621142.0686022,27420886.6564492,1.04377157555811,82037680521.6405
2025-04-18,176114739.911891,102126396.35251,677,0.0110013724757915,48175345.3977233,87115056.5824541,150301741.750233,0.0382625764245283,0.0363047574502243,0.0372836669373763,-0.0068255,0.0432671,0.0182208,2.2633250572445,29310298.878833,28079400.7411559,1.04383633928031,83366818678.8143
2025-04-19,177224878.121685,102156288.342309,681,0.0105673152178172,48232869.6582611,86983657.3267632,150389158.00057,0.0394302570218894,0.0362133571780759,0.0378218070999827,0.04981155,0.02555365,0.0376826,2.2113157179961,30005514.2319082,28743713.3926941,1.04389832385174,83552389642.9393
2025-04-20,176597451.995082,102364368.52069,684,0.00955219267026393,49607328.8310761,87234955.7864637,151971697.351766,0.0365812645118572,0.0340373488955147,0.035309306703686,0.02967815,-0.0132641,0.008207025,2.11688518142849,31352913.6020406,30032495.9686867,1.04396629686493,85223629232.0262
2025-04-21,181288969.491005,102863766.291388,681,0.00827449959170322,53197053.4865384,90741077.7535417,156060819.777926,0.0391141931006062,0.0431215849821237,0.0411178890413649,0.06530945,0.0444862,0.054897825,1.34280342693384,31718063.7486686,30380674.6461063,1.04402104687079,86413426635.3992
2025-04-22,190486108.595334,106021060.138907,692,0.00938008828453267,53602708.6875418,90407862.0126662,159623768.826449,0.0404092936854846,0.0431793971303232,0.0417943454079039,0.01652355,-0.000146000000000007,0.008188775,0.466702934675648,31518096.8604483,30188556.4475441,1.04404120532276,87642796135.3854
2025-04-23,205046193.743802,109007385.562646,688,0.0138140720128891,45618890.6437115,83578014.5579637,154626276.206358,0.0375003836907181,0.0412454885870721,0.0393729361388951,0.09597675,0.0166878,0.056332275,0.459131157103441,32036293.5514377,30684465.7956347,1.04405576961341,88583415593.4077
2025-04-24,204611719.38995,110538480.278274,689,0.0146820015246363,44304406.6745864,81320088.300713,154842886.952861,0.0364555228077321,0.034584341775914,0.035519932291823,0.06514885,0.0013651,0.033256975,0.552543784733191,31280165.3554096,29959878.85028,1.0440684861153,91496058069.4147
2025-04-25,207575501.207263,111467490.167514,689,0.0159595502930209,43909412.7603421,82048188.6411922,155376902.927856,0.0358933530357954,0.0357779691315353,0.0358356610836653,0.0466689,-0.00538375,0.020642575,0.784538276828493,31578376.7235262,30244810.3155825,1.04409240441679,93076166929.7143
2025-04-26,208967576.86226,111713496.300355,695,0.0178858941031955,42513376.5999997,80847208.3446059,154226872.900354,0.0374240468383943,0.0347632897854293,0.0360936683119118,-0.00525965,-0.0365146,-0.020887125,0.805135738948449,30769759.3611903,29469836.9132542,1.04411026948546,93750135147.9294
2025-04-27,208879008.655056,111744361.405382,697,0.0176057986605407,40340086.3364727,77856227.0234364,152084447.741855,0.0414867711773838,0.0335057320153394,0.0374962515963616,-0.0180821,-0.00942065,-0.013751375,0.785985660162515,31522326.8724408,30189920.2604138,1.04413415472893,93905429505.7891
2025-04-28,208773436.445998,112431981.130817,700,0.015190269977989,42277127.0095568,81965822.4349517,154709108.140374,0.0413259267562785,0.0336491593729688,0.0374875430646236,-0.0483698,-0.01899095,-0.033680375,0.934477576165956,31205142.0242616,29885415.7295828,1.04415954278904,95226076798.5747
2025-04-29,211124422.01065,112899282.989098,723,0.0137356851025155,47208231.3964714,87135034.6826527,160107514.385569,0.041689956461089,0.0313517358433283,0.0365208461522086,0.04626375,0.00344925,0.0248565,1.11454348848217,32233862.965739,30869776.8168343,1.04418840333698,96001290997.088
2025-04-30,209173870.651824,112640109.769077,739,0.0136685939463453,47746538.6552213,87771982.7812863,160386648.424298,0.0413699636303467,0.0337344110245315,0.0375521873274391,-0.0457564,-0.02204235,-0.033899375,1.0983440717447,32711810.4923124,31326544.2701978,1.04422020540045,96880302924.0656
2025-05-01,212437426.439804,113603896.701061,744,0.0129797566188329,47692823.3051332,88092265.8210344,161296720.006194,0.0412133071288626,0.0347592268654181,0.0379862669971404,0.03888345,0.00454789999999999,0.021715675,1.10525969635269,32512235.1161165,31134440.2795637,1.04425307871866,97545657187.3742
2025-05-02,214886631.175009,114266524.012434,750,0.0127779298543485,51553623.9831848,91939822.3744226,165820147.995619,0.0411923715123603,0.0376476808308669,0.0394200261716136,-0.0254624,-0.11060595,-0.068034175,1.09657811464452,32766051.6804435,31376590.7257401,1.04428336293285,102252032569.745
2025-05-03,214517250.484474,114537566.215063,751,0.0153329868564429,46469091.8493687,87125823.794487,161006658.064432,0.0420735827774745,0.0339972780209403,0.0380354303992074,0.0312367,-0.0154687,0.007884,1.10566677941443,32496112.1513546,31117183.4068612,1.0443140603847,102847518980.796
2025-05-04,215005313.751531,115643700.428093,755,0.0168467803082326,44583680.2596688,86312482.7378302,160227380.687762,0.0412980815609483,0.0371422567509305,0.0392201691559394,0.02674355,0.02680195,0.02677275,1.09870155777156,32703661.9985565,31315043.5538917,1.04434349395922,104170826087.9
2025-05-05,213385646.495627,116653469.958934,764,0.0184618715087683,42129554.5828348,83912211.5833176,158783024.541769,0.0431138758401409,0.036294089215022,0.0397039825275815,0.0123078,-0.00370475,0.004301525,1.10485964861913,32974578.123224,31574223.9766307,1.04435118176237,104886295058.795
2025-05-06,213505540.170078,116710841.133434,767,0.0150795244282156,45902995.8930672,88692663.1966382,162613837.026501,0.0447826033246658,0.0357841971577694,0.0402834002412176,0.0053801,0.02618875,0.015784425,1.09514885754574,33945593.0581193,32503263.788772,1.04437490581624,107751181804.411
2025-05-07,219788215.50486,117823021.360404,769,0.0109482727782117,53242573.9548398,96209731.33896,171065595.315243,0.0427133147891118,0.0396735094059262,0.041193412097519,0.04078145,0.00917245,0.02497695,1.06144547791298,35044814.0697154,33554741.1874615,1.04440722322754,109981684094.306
2025-05-08,229109022.750078,119677870.529763,766,0.0101227443985762,57290919.2679231,99707134.0878333,176968789.797686,0.0425590545848273,0.0412799212046067,0.041919487894717,0.08496835,0.0461871,0.065577725,1.19415532979013,35182171.8963579,33685323.3271437,1.04443622389125,114506873933.923
2025-05-09,247783750.425444,123922570.019242,771,0.0115824798767452,57290919.267923,99706951.1916271,181213489.287165,0.0439079642988803,0.0415792466838011,0.0427436054913407,0.1095,0.0889797,0.09923985,1.37627406708003,36014798.4368701,34481223.8363628,1.04447564296978,114889074441.512
2025-05-10,256802719.217242,127453658.753329,778,0.0147280790978661,51272514.0211548,93466569.5510995,178726172.774484,0.0411358150249906,0.0376113951101985,0.0393736050675946,0.10516745,0.0872861,0.096226775,1.35351783852882,36619462.8430086,35058912.395744,1.04451223214369,116698971928.389
2025-05-11,264113478.4883,128969283.102151,780,0.0177482209025118,49878674.2433944,92387881.3958245,178847957.345545,0.0424214396858671,0.0380107907921367,0.0402161152390019,0.07227365,0.0881475,0.080210575,1.33496428012911,37127574.2777608,35543847.8898319,1.04455697629693,118331877902.978
2025-05-12,263586836.305309,130225568.960881,781,0.0261023104923357,38135018.781627,80817620.4012266,168360587.742508,0.0434880996329433,0.0418781985694008,0.042683149101172,0.08323825,0.06115575,0.072197,1.26563880696321,37423417.4525823,35825916.3735681,1.04459065505419,121195064553.423
2025-05-13,260235871.941145,130651014.516431,787,0.0265856008180512,38194511.2745028,82350173.0948212,168845525.790934,0.0435809001752191,0.0436747010404789,0.043627800607849,0.088875675,0.092237325,0.0905565,1.16603880480115,37986312.3931267,36363724.7881715,1.04462105063239,121755873516.663
